uid,impd,gear,date,year,spp,tl,w,count
89341,GDCL,EF,9/21/2021,2021,Bluegill,151,70,1
89341,GDCL,EF,9/21/2021,2021,Bluegill,137,53,1
89341,GDCL,EF,9/21/2021,2021,Bluegill,171,109,1
89341,GDCL,EF,9/21/2021,2021,Bluegill,104,22,1
89341,GDCL,EF,9/21/2021,2021,Bluegill,40,,1
89349,POCL,EF,9/23/2021,2021,Bluegill,120,,8
89349,POCL,EF,9/23/2021,2021,Bluegill,70,,42
89349,POCL,EF,9/23/2021,2021,Bluegill,130,,7
89349,POCL,EF,9/23/2021,2021,Bluegill,80,,40
89349,POCL,EF,9/23/2021,2021,Bluegill,140,,2
89349,POCL,EF,9/23/2021,2021,Bluegill,100,,23
89349,POCL,EF,9/23/2021,2021,Bluegill,40,,36
89349,POCL,EF,9/23/2021,2021,Bluegill,60,,12
89349,POCL,EF,9/23/2021,2021,Bluegill,110,,8
89349,POCL,EF,9/23/2021,2021,Bluegill,90,,19
89349,POCL,EF,9/23/2021,2021,Bluegill,50,,17
89349,POCL,EF,9/23/2021,2021,Bluegill,30,,3
89349,POCL,EF,9/23/2021,2021,Bluegill,150,,1
89348,POCL,EF,9/23/2021,2021,Bluegill,156,76,1
89348,POCL,EF,9/23/2021,2021,Bluegill,133,41,1
89348,POCL,EF,9/23/2021,2021,Bluegill,138,40,1
89348,POCL,EF,9/23/2021,2021,Bluegill,143,45,1
89348,POCL,EF,9/23/2021,2021,Bluegill,134,43,1
89348,POCL,EF,9/23/2021,2021,Bluegill,149,53,1
89348,POCL,EF,9/23/2021,2021,Bluegill,152,58,1
89348,POCL,EF,9/23/2021,2021,Bluegill,151,53,1
89348,POCL,EF,9/23/2021,2021,Bluegill,137,43,1
89348,POCL,EF,9/23/2021,2021,Bluegill,138,54,1
89348,POCL,EF,9/23/2021,2021,Bluegill,150,56,1
89348,POCL,EF,9/23/2021,2021,Bluegill,130,38,1
89348,POCL,EF,9/23/2021,2021,Bluegill,157,75,1
89348,POCL,EF,9/23/2021,2021,Bluegill,130,34,1
89348,POCL,EF,9/23/2021,2021,Bluegill,153,64,1
89348,POCL,EF,9/23/2021,2021,Bluegill,110,,26
89348,POCL,EF,9/23/2021,2021,Bluegill,120,,19
89348,POCL,EF,9/23/2021,2021,Bluegill,80,,10
89348,POCL,EF,9/23/2021,2021,Bluegill,100,,24
89348,POCL,EF,9/23/2021,2021,Bluegill,90,,36
89348,POCL,EF,9/23/2021,2021,Bluegill,60,,4
89348,POCL,EF,9/23/2021,2021,Bluegill,40,,5
89348,POCL,EF,9/23/2021,2021,Bluegill,50,,5
89348,POCL,EF,9/23/2021,2021,Bluegill,30,,9
89348,POCL,EF,9/23/2021,2021,Bluegill,150,,2
89348,POCL,EF,9/23/2021,2021,Bluegill,130,,4
89348,POCL,EF,9/23/2021,2021,Bluegill,150,59,1
89348,POCL,EF,9/23/2021,2021,Bluegill,143,51,1
89348,POCL,EF,9/23/2021,2021,Bluegill,156,68,1
89348,POCL,EF,9/23/2021,2021,Bluegill,160,63,1
89348,POCL,EF,9/23/2021,2021,Bluegill,140,,3
89348,POCL,EF,9/23/2021,2021,Bluegill,160,77,1
89348,POCL,EF,9/23/2021,2021,Bluegill,70,,3
89347,POCL,EF,9/23/2021,2021,Bluegill,148,60,1
89347,POCL,EF,9/23/2021,2021,Bluegill,127,34,1
89347,POCL,EF,9/23/2021,2021,Bluegill,93,13,1
89347,POCL,EF,9/23/2021,2021,Bluegill,111,19,1
89347,POCL,EF,9/23/2021,2021,Bluegill,108,22,1
89347,POCL,EF,9/23/2021,2021,Bluegill,113,23,1
89347,POCL,EF,9/23/2021,2021,Bluegill,80,,15
89347,POCL,EF,9/23/2021,2021,Bluegill,105,18,1
89347,POCL,EF,9/23/2021,2021,Bluegill,101,16,1
89347,POCL,EF,9/23/2021,2021,Bluegill,94,11,1
89347,POCL,EF,9/23/2021,2021,Bluegill,70,,6
89347,POCL,EF,9/23/2021,2021,Bluegill,91,11,1
89347,POCL,EF,9/23/2021,2021,Bluegill,50,,15
89347,POCL,EF,9/23/2021,2021,Bluegill,158,68,1
89347,POCL,EF,9/23/2021,2021,Bluegill,118,28,1
89347,POCL,EF,9/23/2021,2021,Bluegill,134,45,1
89347,POCL,EF,9/23/2021,2021,Bluegill,142,47,1
89347,POCL,EF,9/23/2021,2021,Bluegill,100,14,1
89347,POCL,EF,9/23/2021,2021,Bluegill,114,26,1
89347,POCL,EF,9/23/2021,2021,Bluegill,112,25,1
89347,POCL,EF,9/23/2021,2021,Bluegill,101,18,1
89347,POCL,EF,9/23/2021,2021,Bluegill,99,13,1
89347,POCL,EF,9/23/2021,2021,Bluegill,90,11,1
89347,POCL,EF,9/23/2021,2021,Bluegill,100,16,1
89347,POCL,EF,9/23/2021,2021,Bluegill,117,29,1
89347,POCL,EF,9/23/2021,2021,Bluegill,97,14,1
89347,POCL,EF,9/23/2021,2021,Bluegill,117,25,1
89347,POCL,EF,9/23/2021,2021,Bluegill,131,40,1
89347,POCL,EF,9/23/2021,2021,Bluegill,153,65,1
89347,POCL,EF,9/23/2021,2021,Bluegill,92,12,1
89347,POCL,EF,9/23/2021,2021,Bluegill,117,30,1
89347,POCL,EF,9/23/2021,2021,Bluegill,93,12,1
89347,POCL,EF,9/23/2021,2021,Bluegill,90,11,1
89347,POCL,EF,9/23/2021,2021,Bluegill,96,17,1
89347,POCL,EF,9/23/2021,2021,Bluegill,102,19,1
89347,POCL,EF,9/23/2021,2021,Bluegill,94,14,1
89347,POCL,EF,9/23/2021,2021,Bluegill,94,14,1
89347,POCL,EF,9/23/2021,2021,Bluegill,40,,2
89347,POCL,EF,9/23/2021,2021,Bluegill,102,17,1
89347,POCL,EF,9/23/2021,2021,Bluegill,92,11,1
89347,POCL,EF,9/23/2021,2021,Bluegill,112,26,1
89347,POCL,EF,9/23/2021,2021,Bluegill,126,35,1
89347,POCL,EF,9/23/2021,2021,Bluegill,131,42,1
89347,POCL,EF,9/23/2021,2021,Bluegill,145,47,1
89347,POCL,EF,9/23/2021,2021,Bluegill,100,15,1
89347,POCL,EF,9/23/2021,2021,Bluegill,123,28,1
89347,POCL,EF,9/23/2021,2021,Bluegill,110,22,1
89347,POCL,EF,9/23/2021,2021,Bluegill,119,32,1
89347,POCL,EF,9/23/2021,2021,Bluegill,104,20,1
89347,POCL,EF,9/23/2021,2021,Bluegill,90,,15
89347,POCL,EF,9/23/2021,2021,Bluegill,110,,11
89347,POCL,EF,9/23/2021,2021,Bluegill,100,,9
89347,POCL,EF,9/23/2021,2021,Bluegill,60,,8
89347,POCL,EF,9/23/2021,2021,Bluegill,30,,6
89347,POCL,EF,9/23/2021,2021,Bluegill,143,53,1
89347,POCL,EF,9/23/2021,2021,Bluegill,149,66,1
89347,POCL,EF,9/23/2021,2021,Bluegill,122,30,1
89347,POCL,EF,9/23/2021,2021,Bluegill,125,34,1
89347,POCL,EF,9/23/2021,2021,Bluegill,120,30,1
89347,POCL,EF,9/23/2021,2021,Bluegill,80,,15
89347,POCL,EF,9/23/2021,2021,Bluegill,124,29,1
89347,POCL,EF,9/23/2021,2021,Bluegill,126,37,1
89347,POCL,EF,9/23/2021,2021,Bluegill,138,48,1
89347,POCL,EF,9/23/2021,2021,Bluegill,137,45,1
89347,POCL,EF,9/23/2021,2021,Bluegill,127,32,1
89347,POCL,EF,9/23/2021,2021,Bluegill,130,36,1
89347,POCL,EF,9/23/2021,2021,Bluegill,123,30,1
89347,POCL,EF,9/23/2021,2021,Bluegill,144,53,1
89347,POCL,EF,9/23/2021,2021,Bluegill,124,35,1
89347,POCL,EF,9/23/2021,2021,Bluegill,125,33,1
89376,MISL,EF,10/1/2021,2021,Bluegill,170,,9
89376,MISL,EF,10/1/2021,2021,Bluegill,160,,20
89376,MISL,EF,10/1/2021,2021,Bluegill,150,,22
89376,MISL,EF,10/1/2021,2021,Bluegill,140,,18
89376,MISL,EF,10/1/2021,2021,Bluegill,120,,10
89376,MISL,EF,10/1/2021,2021,Bluegill,100,,9
89376,MISL,EF,10/1/2021,2021,Bluegill,130,,10
89376,MISL,EF,10/1/2021,2021,Bluegill,110,,4
89376,MISL,EF,10/1/2021,2021,Bluegill,90,,3
89376,MISL,EF,10/1/2021,2021,Bluegill,40,,1
89376,MISL,EF,10/1/2021,2021,Bluegill,180,,4
89376,MISL,EF,10/1/2021,2021,Bluegill,70,,2
89376,MISL,EF,10/1/2021,2021,Bluegill,50,,1
89376,MISL,EF,10/1/2021,2021,Bluegill,60,,1
89375,MISL,EF,10/1/2021,2021,Bluegill,140,,15
89375,MISL,EF,10/1/2021,2021,Bluegill,170,,12
89375,MISL,EF,10/1/2021,2021,Bluegill,150,,15
89375,MISL,EF,10/1/2021,2021,Bluegill,160,,6
89375,MISL,EF,10/1/2021,2021,Bluegill,110,,4
89375,MISL,EF,10/1/2021,2021,Bluegill,130,,4
89375,MISL,EF,10/1/2021,2021,Bluegill,100,,6
89375,MISL,EF,10/1/2021,2021,Bluegill,180,,3
89375,MISL,EF,10/1/2021,2021,Bluegill,120,,8
89375,MISL,EF,10/1/2021,2021,Bluegill,60,,2
89375,MISL,EF,10/1/2021,2021,Bluegill,40,,2
89375,MISL,EF,10/1/2021,2021,Bluegill,80,,1
89374,MISL,EF,10/1/2021,2021,Bluegill,158,96,1
89374,MISL,EF,10/1/2021,2021,Bluegill,150,73,1
89374,MISL,EF,10/1/2021,2021,Bluegill,156,88,1
89374,MISL,EF,10/1/2021,2021,Bluegill,170,106,1
89374,MISL,EF,10/1/2021,2021,Bluegill,163,93,1
89374,MISL,EF,10/1/2021,2021,Bluegill,151,88,1
89374,MISL,EF,10/1/2021,2021,Bluegill,174,117,1
89374,MISL,EF,10/1/2021,2021,Bluegill,165,106,1
89374,MISL,EF,10/1/2021,2021,Bluegill,170,117,1
89374,MISL,EF,10/1/2021,2021,Bluegill,160,86,1
89374,MISL,EF,10/1/2021,2021,Bluegill,155,82,1
89374,MISL,EF,10/1/2021,2021,Bluegill,166,106,1
89374,MISL,EF,10/1/2021,2021,Bluegill,111,25,1
89374,MISL,EF,10/1/2021,2021,Bluegill,118,25,1
89374,MISL,EF,10/1/2021,2021,Bluegill,70,,1
89374,MISL,EF,10/1/2021,2021,Bluegill,50,,1
89374,MISL,EF,10/1/2021,2021,Bluegill,173,119,1
89374,MISL,EF,10/1/2021,2021,Bluegill,156,87,1
89374,MISL,EF,10/1/2021,2021,Bluegill,134,53,1
89374,MISL,EF,10/1/2021,2021,Bluegill,167,100,1
89374,MISL,EF,10/1/2021,2021,Bluegill,150,63,1
89374,MISL,EF,10/1/2021,2021,Bluegill,149,70,1
89374,MISL,EF,10/1/2021,2021,Bluegill,131,60,1
89374,MISL,EF,10/1/2021,2021,Bluegill,172,132,1
89374,MISL,EF,10/1/2021,2021,Bluegill,147,64,1
89374,MISL,EF,10/1/2021,2021,Bluegill,160,83,1
89374,MISL,EF,10/1/2021,2021,Bluegill,157,86,1
89374,MISL,EF,10/1/2021,2021,Bluegill,138,58,1
89374,MISL,EF,10/1/2021,2021,Bluegill,162,93,1
89374,MISL,EF,10/1/2021,2021,Bluegill,160,93,1
89374,MISL,EF,10/1/2021,2021,Bluegill,30,,1
89374,MISL,EF,10/1/2021,2021,Bluegill,60,,2
89374,MISL,EF,10/1/2021,2021,Bluegill,160,,3
89374,MISL,EF,10/1/2021,2021,Bluegill,170,,4
89374,MISL,EF,10/1/2021,2021,Bluegill,140,,4
89374,MISL,EF,10/1/2021,2021,Bluegill,110,,4
89374,MISL,EF,10/1/2021,2021,Bluegill,120,,3
89374,MISL,EF,10/1/2021,2021,Bluegill,130,,6
89374,MISL,EF,10/1/2021,2021,Bluegill,150,,5
89374,MISL,EF,10/1/2021,2021,Bluegill,100,,2
89373,MISL,EF,10/1/2021,2021,Bluegill,162,94,1
89373,MISL,EF,10/1/2021,2021,Bluegill,145,70,1
89373,MISL,EF,10/1/2021,2021,Bluegill,150,69,1
89373,MISL,EF,10/1/2021,2021,Bluegill,157,88,1
89373,MISL,EF,10/1/2021,2021,Bluegill,168,113,1
89373,MISL,EF,10/1/2021,2021,Bluegill,154,84,1
89373,MISL,EF,10/1/2021,2021,Bluegill,132,52,1
89373,MISL,EF,10/1/2021,2021,Bluegill,126,51,1
89373,MISL,EF,10/1/2021,2021,Bluegill,140,72,1
89373,MISL,EF,10/1/2021,2021,Bluegill,152,81,1
89373,MISL,EF,10/1/2021,2021,Bluegill,170,98,1
89373,MISL,EF,10/1/2021,2021,Bluegill,153,80,1
89373,MISL,EF,10/1/2021,2021,Bluegill,172,115,1
89373,MISL,EF,10/1/2021,2021,Bluegill,122,45,1
89373,MISL,EF,10/1/2021,2021,Bluegill,126,49,1
89373,MISL,EF,10/1/2021,2021,Bluegill,106,29,1
89373,MISL,EF,10/1/2021,2021,Bluegill,158,90,1
89373,MISL,EF,10/1/2021,2021,Bluegill,156,91,1
89373,MISL,EF,10/1/2021,2021,Bluegill,148,82,1
89373,MISL,EF,10/1/2021,2021,Bluegill,111,32,1
89373,MISL,EF,10/1/2021,2021,Bluegill,147,73,1
89373,MISL,EF,10/1/2021,2021,Bluegill,117,36,1
89373,MISL,EF,10/1/2021,2021,Bluegill,60,,2
89373,MISL,EF,10/1/2021,2021,Bluegill,150,73,1
89373,MISL,EF,10/1/2021,2021,Bluegill,151,79,1
89373,MISL,EF,10/1/2021,2021,Bluegill,143,63,1
89373,MISL,EF,10/1/2021,2021,Bluegill,110,31,1
89373,MISL,EF,10/1/2021,2021,Bluegill,145,77,1
89373,MISL,EF,10/1/2021,2021,Bluegill,146,74,1
89373,MISL,EF,10/1/2021,2021,Bluegill,107,30,1
89372,MISL,EF,10/1/2021,2021,Bluegill,129,43,1
89372,MISL,EF,10/1/2021,2021,Bluegill,143,55,1
89372,MISL,EF,10/1/2021,2021,Bluegill,174,124,1
89372,MISL,EF,10/1/2021,2021,Bluegill,175,126,1
89372,MISL,EF,10/1/2021,2021,Bluegill,161,93,1
89372,MISL,EF,10/1/2021,2021,Bluegill,143,66,1
89372,MISL,EF,10/1/2021,2021,Bluegill,171,113,1
89372,MISL,EF,10/1/2021,2021,Bluegill,159,84,1
89372,MISL,EF,10/1/2021,2021,Bluegill,157,87,1
89372,MISL,EF,10/1/2021,2021,Bluegill,160,92,1
89372,MISL,EF,10/1/2021,2021,Bluegill,144,65,1
89372,MISL,EF,10/1/2021,2021,Bluegill,145,70,1
89372,MISL,EF,10/1/2021,2021,Bluegill,148,68,1
89372,MISL,EF,10/1/2021,2021,Bluegill,142,67,1
89372,MISL,EF,10/1/2021,2021,Bluegill,154,84,1
89372,MISL,EF,10/1/2021,2021,Bluegill,152,77,1
89372,MISL,EF,10/1/2021,2021,Bluegill,162,94,1
89372,MISL,EF,10/1/2021,2021,Bluegill,174,122,1
89372,MISL,EF,10/1/2021,2021,Bluegill,178,116,1
89372,MISL,EF,10/1/2021,2021,Bluegill,109,24,1
89372,MISL,EF,10/1/2021,2021,Bluegill,157,90,1
89372,MISL,EF,10/1/2021,2021,Bluegill,153,77,1
89372,MISL,EF,10/1/2021,2021,Bluegill,141,60,1
89372,MISL,EF,10/1/2021,2021,Bluegill,139,55,1
89372,MISL,EF,10/1/2021,2021,Bluegill,159,93,1
89372,MISL,EF,10/1/2021,2021,Bluegill,168,111,1
89372,MISL,EF,10/1/2021,2021,Bluegill,166,101,1
89372,MISL,EF,10/1/2021,2021,Bluegill,146,71,1
89372,MISL,EF,10/1/2021,2021,Bluegill,122,36,1
89372,MISL,EF,10/1/2021,2021,Bluegill,147,68,1
89372,MISL,EF,10/1/2021,2021,Bluegill,149,74,1
89372,MISL,EF,10/1/2021,2021,Bluegill,152,74,1
89372,MISL,EF,10/1/2021,2021,Bluegill,158,84,1
89372,MISL,EF,10/1/2021,2021,Bluegill,146,69,1
89372,MISL,EF,10/1/2021,2021,Bluegill,125,37,1
89372,MISL,EF,10/1/2021,2021,Bluegill,156,74,1
89372,MISL,EF,10/1/2021,2021,Bluegill,111,27,1
89372,MISL,EF,10/1/2021,2021,Bluegill,154,79,1
89372,MISL,EF,10/1/2021,2021,Bluegill,159,88,1
89372,MISL,EF,10/1/2021,2021,Bluegill,100,18,1
89372,MISL,EF,10/1/2021,2021,Bluegill,115,30,1
89372,MISL,EF,10/1/2021,2021,Bluegill,162,95,1
89372,MISL,EF,10/1/2021,2021,Bluegill,144,67,1
89372,MISL,EF,10/1/2021,2021,Bluegill,135,49,1
89372,MISL,EF,10/1/2021,2021,Bluegill,150,78,1
89372,MISL,EF,10/1/2021,2021,Bluegill,178,138,1
89372,MISL,EF,10/1/2021,2021,Bluegill,98,16,1
89364,HOCB,EF,10/1/2021,2021,Bluegill,60,,1
89364,HOCB,EF,10/1/2021,2021,Bluegill,70,,1
89364,HOCB,EF,10/1/2021,2021,Bluegill,80,,1
89364,HOCB,EF,10/1/2021,2021,Bluegill,90,,11
89364,HOCB,EF,10/1/2021,2021,Bluegill,100,,9
89364,HOCB,EF,10/1/2021,2021,Bluegill,110,,6
89364,HOCB,EF,10/1/2021,2021,Bluegill,120,,6
89364,HOCB,EF,10/1/2021,2021,Bluegill,130,,8
89364,HOCB,EF,10/1/2021,2021,Bluegill,140,,6
89364,HOCB,EF,10/1/2021,2021,Bluegill,150,,1
89364,HOCB,EF,10/1/2021,2021,Bluegill,155,80,1
89364,HOCB,EF,10/1/2021,2021,Bluegill,160,85,1
89364,HOCB,EF,10/1/2021,2021,Bluegill,150,65,1
89364,HOCB,EF,10/1/2021,2021,Bluegill,156,80,1
89364,HOCB,EF,10/1/2021,2021,Bluegill,157,80,1
89363,HOCB,EF,10/1/2021,2021,Bluegill,70,,1
89363,HOCB,EF,10/1/2021,2021,Bluegill,80,,5
89363,HOCB,EF,10/1/2021,2021,Bluegill,90,,7
89363,HOCB,EF,10/1/2021,2021,Bluegill,100,,7
89363,HOCB,EF,10/1/2021,2021,Bluegill,110,,6
89363,HOCB,EF,10/1/2021,2021,Bluegill,120,,5
89363,HOCB,EF,10/1/2021,2021,Bluegill,130,,7
89363,HOCB,EF,10/1/2021,2021,Bluegill,140,,2
89363,HOCB,EF,10/1/2021,2021,Bluegill,50,,2
89363,HOCB,EF,10/1/2021,2021,Bluegill,153,70,1
89363,HOCB,EF,10/1/2021,2021,Bluegill,145,60,1
89363,HOCB,EF,10/1/2021,2021,Bluegill,140,55,1
89363,HOCB,EF,10/1/2021,2021,Bluegill,146,60,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,107,30,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,115,35,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,108,30,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,129,40,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,185,150,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,90,15,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,90,15,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,131,40,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,83,10,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,80,10,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,120,,11
89362,HOCB,EF,10/1/2021,2021,Bluegill,103,25,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,154,75,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,137,40,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,130,,8
89362,HOCB,EF,10/1/2021,2021,Bluegill,142,60,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,113,30,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,110,30,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,140,60,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,103,25,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,118,35,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,75,10,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,87,15,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,90,15,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,71,5,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,147,65,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,100,20,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,97,20,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,100,20,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,92,15,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,89,15,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,101,20,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,106,25,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,151,60,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,112,30,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,112,25,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,110,,5
89362,HOCB,EF,10/1/2021,2021,Bluegill,100,,2
89362,HOCB,EF,10/1/2021,2021,Bluegill,85,15,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,86,15,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,97,20,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,95,10,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,90,,5
89362,HOCB,EF,10/1/2021,2021,Bluegill,83,10,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,84,10,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,85,15,1
89362,HOCB,EF,10/1/2021,2021,Bluegill,80,,5
89362,HOCB,EF,10/1/2021,2021,Bluegill,60,,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,120,40,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,95,10,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,158,80,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,115,25,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,130,45,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,133,45,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,115,25,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,75,10,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,120,35,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,118,30,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,125,35,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,140,50,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,130,45,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,125,35,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,123,35,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,130,45,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,95,15,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,140,50,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,125,35,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,135,50,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,117,30,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,138,50,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,143,55,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,145,60,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,105,25,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,153,75,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,86,15,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,125,30,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,130,45,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,122,35,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,103,20,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,78,10,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,137,50,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,97,15,1
89361,HOCB,EF,10/1/2021,2021,Bluegill,124,35,1
92701,PTSB,EF,9/6/2022,2022,Bluegill,40,,1
92699,PTSB,EF,9/6/2022,2022,Bluegill,70,,1
92698,PTSB,EF,9/6/2022,2022,Bluegill,140,52,1
92703,PTSB,EF,9/6/2022,2022,Bluegill,70,,2
92702,PTSB,EF,9/6/2022,2022,Bluegill,50,,4
92698,PTSB,EF,9/6/2022,2022,Bluegill,70,,5
92701,PTSB,EF,9/6/2022,2022,Bluegill,70,,1
92699,PTSB,EF,9/6/2022,2022,Bluegill,60,,1
92698,PTSB,EF,9/6/2022,2022,Bluegill,85,,1
92703,PTSB,EF,9/6/2022,2022,Bluegill,60,,3
92702,PTSB,EF,9/6/2022,2022,Bluegill,80,,5
92698,PTSB,EF,9/6/2022,2022,Bluegill,80,,2
92701,PTSB,EF,9/6/2022,2022,Bluegill,109,20,1
92699,PTSB,EF,9/6/2022,2022,Bluegill,50,,3
92698,PTSB,EF,9/6/2022,2022,Bluegill,98,,1
92703,PTSB,EF,9/6/2022,2022,Bluegill,143,45,1
92702,PTSB,EF,9/6/2022,2022,Bluegill,90,,3
92698,PTSB,EF,9/6/2022,2022,Bluegill,50,,2
92701,PTSB,EF,9/6/2022,2022,Bluegill,126,34,1
92699,PTSB,EF,9/6/2022,2022,Bluegill,90,,2
92700,PTSB,EF,9/6/2022,2022,Bluegill,50,,1
92698,PTSB,EF,9/6/2022,2022,Bluegill,107,20,1
92698,PTSB,EF,9/6/2022,2022,Bluegill,99,,1
92698,PTSB,EF,9/6/2022,2022,Bluegill,59,,1
92701,PTSB,EF,9/6/2022,2022,Bluegill,60,,2
92700,PTSB,EF,9/6/2022,2022,Bluegill,80,,1
92698,PTSB,EF,9/6/2022,2022,Bluegill,119,27,1
92698,PTSB,EF,9/6/2022,2022,Bluegill,81,,1
92703,PTSB,EF,9/6/2022,2022,Bluegill,153,61,1
92698,PTSB,EF,9/6/2022,2022,Bluegill,98,,1
92701,PTSB,EF,9/6/2022,2022,Bluegill,80,,4
92700,PTSB,EF,9/6/2022,2022,Bluegill,106,20,1
92698,PTSB,EF,9/6/2022,2022,Bluegill,75,,1
92703,PTSB,EF,9/6/2022,2022,Bluegill,50,,2
92702,PTSB,EF,9/6/2022,2022,Bluegill,121,30,1
92698,PTSB,EF,9/6/2022,2022,Bluegill,40,,1
92701,PTSB,EF,9/6/2022,2022,Bluegill,90,,7
92700,PTSB,EF,9/6/2022,2022,Bluegill,70,,3
92698,PTSB,EF,9/6/2022,2022,Bluegill,77,,1
92703,PTSB,EF,9/6/2022,2022,Bluegill,163,70,1
92702,PTSB,EF,9/6/2022,2022,Bluegill,70,,3
92698,PTSB,EF,9/6/2022,2022,Bluegill,60,,2
92699,PTSB,EF,9/6/2022,2022,Bluegill,80,,2
92698,PTSB,EF,9/6/2022,2022,Bluegill,82,,1
92703,PTSB,EF,9/6/2022,2022,Bluegill,80,,5
92702,PTSB,EF,9/6/2022,2022,Bluegill,60,,1
92698,PTSB,EF,9/6/2022,2022,Bluegill,110,23,1
92720,HOCB,EF,9/8/2022,2022,Bluegill,106,26,1
92718,HOCB,EF,9/8/2022,2022,Bluegill,115,24,1
92721,HOCB,EF,9/8/2022,2022,Bluegill,141,47,1
92719,HOCB,EF,9/8/2022,2022,Bluegill,130,35,1
92721,HOCB,EF,9/8/2022,2022,Bluegill,164,77,1
92718,HOCB,EF,9/8/2022,2022,Bluegill,132,43,1
92719,HOCB,EF,9/8/2022,2022,Bluegill,125,30,1
92721,HOCB,EF,9/8/2022,2022,Bluegill,159,72,1
92719,HOCB,EF,9/8/2022,2022,Bluegill,116,20,1
92720,HOCB,EF,9/8/2022,2022,Bluegill,83,8,1
92719,HOCB,EF,9/8/2022,2022,Bluegill,68,6,1
92720,HOCB,EF,9/8/2022,2022,Bluegill,120,36,1
92719,HOCB,EF,9/8/2022,2022,Bluegill,78,9,1
